date,item_name,category,day_of_week,is_holiday,days_to_payday,is_long_weekend,precipitation_mm,temp_max_c,weather_severity_alert,department_meeting_flag,leave_rate_percentage,macro_dietary_period,recurring_meatless_day,nonveg_abstention_index,fasting_population_est,special_menu_flag,cost_per_portion,shortage_penalty,target_demand,demand_lag_1,demand_lag_7,rolling_mean_7d,rolling_std_7d
2026-12-24,Masala Fish Fry,Non_Veg_Mains,3,0,8,0,0.23,28.47,0,0,0.09,0,1,0.2,0.0,0,60,90,98,0.0,96.0,26.0,44.497190922573964
2026-12-25,Masala Fish Fry,Non_Veg_Mains,4,0,7,0,0.74,29.94,0,0,0.1,0,0,0.05,0.0,0,60,90,0,98.0,0.0,26.285714285714285,45.02486085750954
2026-12-26,Masala Fish Fry,Non_Veg_Mains,5,0,6,0,7.7,28.2,0,0,0.08,0,1,0.3,0.0,0,60,90,87,0.0,86.0,26.285714285714285,45.02486085750954
2026-12-27,Masala Fish Fry,Non_Veg_Mains,6,0,5,0,0.09,24.18,0,0,0.11,0,0,0.02,0.0,0,60,90,0,87.0,0.0,26.428571428571427,45.24694149095288
2026-12-28,Masala Fish Fry,Non_Veg_Mains,0,0,4,0,0.49,20.07,0,0,0.12,0,0,0.15,0.0,0,60,90,0,0.0,0.0,26.428571428571427,45.24694149095288
2026-12-29,Masala Fish Fry,Non_Veg_Mains,1,0,3,0,3.79,20.31,0,0,0.08,0,1,0.25,0.0,0,60,90,0,0.0,0.0,26.428571428571427,45.24694149095288
2026-12-30,Masala Fish Fry,Non_Veg_Mains,2,0,2,0,3.42,25.31,0,1,0.04,0,0,0.05,0.0,0,60,90,0,0.0,0.0,26.428571428571427,45.24694149095288
2024-01-01,Mudda Pappu,Veg_Mains,0,0,1,0,9.03,27.59,0,0,0.04,0,0,0.15,0.0,0,15,25,191,0.0,0.0,0.0,0.0
2024-01-02,Mudda Pappu,Veg_Mains,1,0,0,0,0.61,25.97,0,0,0.06,0,1,0.25,0.0,0,15,25,0,191.0,0.0,191.0,0.0
2024-01-03,Mudda Pappu,Veg_Mains,2,0,29,0,4.61,19.35,0,0,0.09,0,0,0.05,0.0,0,15,25,150,0.0,0.0,95.5,135.0573952066306
2024-01-04,Mudda Pappu,Veg_Mains,3,0,28,0,1.74,23.83,0,0,0.08,0,1,0.2,0.0,0,15,25,0,150.0,0.0,113.66666666666667,100.55015332327113
2024-01-05,Mudda Pappu,Veg_Mains,4,0,27,0,0.61,27.95,0,0,0.05,0,0,0.05,0.0,0,15,25,148,0.0,0.0,85.25,99.85113920231456
2024-01-06,Mudda Pappu,Veg_Mains,5,0,26,0,1.32,22.12,0,0,0.09,0,1,0.3,0.0,0,15,25,0,148.0,0.0,97.8,90.91314536413313
2024-01-07,Mudda Pappu,Veg_Mains,6,0,25,0,0.23,28.73,0,0,0.04,0,0,0.02,0.0,0,15,25,160,0.0,0.0,81.5,90.58863063320915
2024-01-08,Mudda Pappu,Veg_Mains,0,0,24,0,3.04,20.22,0,1,0.08,0,0,0.15,0.0,0,15,25,215,160.0,191.0,92.71428571428571,87.85729771569783
2024-01-09,Mudda Pappu,Veg_Mains,1,0,23,0,1.67,31.26,0,0,0.03,0,1,0.25,0.0,0,15,25,0,215.0,0.0,96.14285714285714,92.66863649841942
2024-01-10,Mudda Pappu,Veg_Mains,2,0,22,0,0.86,30.91,0,0,0.03,0,0,0.05,0.0,0,15,25,165,0.0,150.0,96.14285714285714,92.66863649841942
2024-01-11,Mudda Pappu,Veg_Mains,3,0,21,0,0.62,25.39,0,1,0.14,0,1,0.2,0.0,0,15,25,0,165.0,0.0,98.28571428571429,94.28098833754747
2024-01-12,Mudda Pappu,Veg_Mains,4,0,20,0,5.91,19.15,0,0,0.09,0,0,0.05,0.0,0,15,25,141,0.0,148.0,98.28571428571429,94.28098833754747
2024-01-13,Mudda Pappu,Veg_Mains,5,0,19,0,1.17,32.54,0,0,0.15,0,1,0.3,0.0,0,15,25,0,141.0,0.0,97.28571428571429,93.70114600102157
2024-01-14,Mudda Pappu,Veg_Mains,6,0,18,0,0.98,24.23,0,0,0.08,0,0,0.02,0.0,0,15,25,161,0.0,160.0,97.28571428571429,93.70114600102157
2024-01-15,Mudda Pappu,Veg_Mains,0,0,17,0,3.0,27.35,0,0,0.13,0,0,0.15,0.0,0,15,25,162,161.0,215.0,97.42857142857143,93.81339126666502
2024-01-16,Mudda Pappu,Veg_Mains,1,0,16,0,0.05,18.8,0,0,0.04,0,1,0.25,0.0,0,15,25,0,162.0,0.0,89.85714285714286,84.41056128911154
2024-01-17,Mudda Pappu,Veg_Mains,2,0,15,0,6.3,23.71,0,0,0.11,0,0,0.05,0.0,0,15,25,143,0.0,165.0,89.85714285714286,84.41056128911154
2024-01-18,Mudda Pappu,Veg_Mains,3,0,14,0,1.29,28.13,0,0,0.14,0,1,0.2,0.0,0,15,25,0,143.0,0.0,86.71428571428571,81.50606170855082
2024-01-19,Mudda Pappu,Veg_Mains,4,0,13,0,6.86,26.17,0,0,0.04,0,0,0.05,0.0,0,15,25,154,0.0,141.0,86.71428571428571,81.50606170855082
2024-01-20,Mudda Pappu,Veg_Mains,5,0,12,0,0.81,27.63,0,0,0.12,0,1,0.3,0.0,0,15,25,0,154.0,0.0,88.57142857142857,83.08200194758818
2024-01-21,Mudda Pappu,Veg_Mains,6,0,11,0,0.84,21.99,0,1,0.07,0,0,0.02,0.0,0,15,25,189,0.0,161.0,88.57142857142857,83.08200194758818
2024-01-22,Mudda Pappu,Veg_Mains,0,0,10,0,3.85,35.88,0,0,0.02,0,0,0.15,0.0,0,15,25,185,189.0,162.0,92.57142857142857,87.69617464644081
2024-01-23,Mudda Pappu,Veg_Mains,1,1,9,0,5.75,24.71,0,0,0.07,0,1,0.25,0.0,1,15,25,0,185.0,0.0,95.85714285714286,91.0959724163269
2024-01-24,Mudda Pappu,Veg_Mains,2,0,8,0,3.57,21.46,0,0,0.15,0,0,0.05,0.0,0,15,25,140,0.0,143.0,95.85714285714286,91.0959724163269
2024-01-25,Mudda Pappu,Veg_Mains,3,0,7,0,3.64,19.49,0,1,0.13,0,1,0.2,0.0,0,15,25,0,140.0,0.0,95.42857142857143,90.84392686150818
2024-01-26,Mudda Pappu,Veg_Mains,4,0,6,0,4.77,29.54,0,1,0.06,0,0,0.05,0.0,0,15,25,172,0.0,154.0,95.42857142857143,90.84392686150818
2024-01-27,Mudda Pappu,Veg_Mains,5,0,5,0,2.35,27.75,0,0,0.02,0,1,0.3,0.0,0,15,25,0,172.0,0.0,98.0,93.00716818252953
2024-01-28,Mudda Pappu,Veg_Mains,6,0,4,0,0.73,22.08,0,0,0.09,0,0,0.02,0.0,0,15,25,159,0.0,189.0,98.0,93.00716818252953
2024-01-29,Mudda Pappu,Veg_Mains,0,0,3,0,0.95,21.83,0,0,0.15,0,0,0.15,0.0,0,15,25,170,159.0,185.0,93.71428571428571,88.7068473225419
2024-01-30,Mudda Pappu,Veg_Mains,1,0,2,0,0.86,32.06,0,0,0.06,0,1,0.25,0.0,0,15,25,0,170.0,0.0,91.57142857142857,86.2822058574017
2024-01-31,Mudda Pappu,Veg_Mains,2,0,1,0,4.25,23.06,0,0,0.04,0,0,0.05,0.0,0,15,25,161,0.0,140.0,91.57142857142857,86.2822058574017
2024-02-01,Mudda Pappu,Veg_Mains,3,0,29,0,1.71,20.9,0,0,0.1,0,1,0.2,0.0,0,15,25,0,161.0,0.0,94.57142857142857,88.58114386041223
2024-02-02,Mudda Pappu,Veg_Mains,4,0,28,0,5.82,21.07,0,0,0.1,0,0,0.05,0.0,0,15,25,138,0.0,172.0,94.57142857142857,88.58114386041223
2024-02-03,Mudda Pappu,Veg_Mains,5,0,27,0,3.09,27.65,0,0,0.09,0,1,0.3,0.0,0,15,25,0,138.0,0.0,89.71428571428571,84.46441910791842
2024-02-04,Mudda Pappu,Veg_Mains,6,0,26,0,0.07,23.03,0,1,0.06,0,0,0.02,0.0,0,15,25,201,0.0,159.0,89.71428571428571,84.46441910791842
2024-02-05,Mudda Pappu,Veg_Mains,0,0,25,0,0.59,27.52,0,0,0.12,0,0,0.15,0.0,0,15,25,178,201.0,170.0,95.71428571428571,91.41246137829401
2024-02-06,Mudda Pappu,Veg_Mains,1,0,24,0,1.68,24.19,0,0,0.12,0,1,0.25,0.0,0,15,25,0,178.0,0.0,96.85714285714286,92.53905224539632
2024-02-07,Mudda Pappu,Veg_Mains,2,0,23,0,0.03,26.3,0,1,0.09,0,0,0.05,0.0,0,15,25,210,0.0,161.0,96.85714285714286,92.53905224539632
2024-02-08,Mudda Pappu,Veg_Mains,3,0,22,0,4.19,27.5,0,0,0.08,0,1,0.2,0.0,0,15,25,0,210.0,0.0,103.85714285714286,99.77045082158773
2024-02-09,Mudda Pappu,Veg_Mains,4,0,21,0,0.37,24.41,0,0,0.12,0,0,0.05,0.0,0,15,25,140,0.0,138.0,103.85714285714286,99.77045082158773
2024-02-10,Mudda Pappu,Veg_Mains,5,0,20,0,5.18,23.12,0,0,0.15,0,1,0.3,0.0,0,15,25,0,140.0,0.0,104.14285714285714,99.88731746561317
2024-02-11,Mudda Pappu,Veg_Mains,6,0,19,0,2.45,28.43,0,0,0.08,0,0,0.02,0.0,0,15,25,153,0.0,201.0,104.14285714285714,99.88731746561317
2024-02-12,Mudda Pappu,Veg_Mains,0,0,18,0,2.63,24.56,0,0,0.13,0,0,0.15,0.0,0,15,25,166,153.0,178.0,97.28571428571429,93.57833489598306
2024-02-13,Mudda Pappu,Veg_Mains,1,1,17,0,2.22,30.8,0,0,0.1,0,1,0.25,0.0,1,15,25,0,166.0,0.0,95.57142857142857,91.9490024286237
2024-02-14,Mudda Pappu,Veg_Mains,2,0,16,0,0.63,21.77,0,0,0.07,0,0,0.05,0.0,0,15,25,166,0.0,210.0,95.57142857142857,91.9490024286237
2024-02-15,Mudda Pappu,Veg_Mains,3,0,15,0,0.53,22.69,0,1,0.13,0,1,0.2,0.0,0,15,25,0,166.0,0.0,89.28571428571429,83.9815739427689
2024-02-16,Mudda Pappu,Veg_Mains,4,1,14,1,0.49,18.15,0,1,0.28,0,0,0.05,0.0,1,15,25,14,0.0,140.0,89.28571428571429,83.9815739427689
2024-02-17,Mudda Pappu,Veg_Mains,5,0,13,0,6.0,22.6,0,1,0.15,0,1,0.3,0.0,0,15,25,0,14.0,0.0,71.28571428571429,84.79920260182145
2024-02-18,Mudda Pappu,Veg_Mains,6,1,12,0,2.8,24.43,0,0,0.11,0,0,0.02,0.0,1,15,25,15,0.0,153.0,71.28571428571429,84.79920260182145
2024-02-19,Mudda Pappu,Veg_Mains,0,0,11,0,5.74,25.46,0,0,0.09,0,0,0.15,0.0,0,15,25,179,15.0,166.0,51.57142857142857,78.43863236708712
2024-02-20,Mudda Pappu,Veg_Mains,1,0,10,0,0.04,27.74,0,0,0.1,0,1,0.25,0.0,0,15,25,0,179.0,0.0,53.42857142857143,81.68610070029692
2024-02-21,Mudda Pappu,Veg_Mains,2,0,9,0,4.59,31.51,0,1,0.14,0,0,0.05,0.0,0,15,25,179,0.0,166.0,53.42857142857143,81.68610070029692
2024-02-22,Mudda Pappu,Veg_Mains,3,0,8,0,1.2,19.78,0,0,0.04,0,1,0.2,0.0,0,15,25,0,179.0,0.0,55.285714285714285,84.76185125733998
2024-02-23,Mudda Pappu,Veg_Mains,4,0,7,0,1.93,20.76,0,0,0.04,0,0,0.05,0.0,0,15,25,150,0.0,14.0,55.285714285714285,84.76185125733998
2024-02-24,Mudda Pappu,Veg_Mains,5,0,6,0,1.36,32.86,0,0,0.12,0,1,0.3,0.0,0,15,25,0,150.0,0.0,74.71428571428571,89.19214144328016
2024-02-25,Mudda Pappu,Veg_Mains,6,0,5,0,4.14,22.88,0,0,0.08,0,0,0.02,0.0,0,15,25,166,0.0,15.0,74.71428571428571,89.19214144328016
2024-02-26,Mudda Pappu,Veg_Mains,0,0,4,0,0.87,27.31,0,0,0.09,0,0,0.15,0.0,0,15,25,166,166.0,179.0,96.28571428571429,90.59196852869884
2024-02-27,Mudda Pappu,Veg_Mains,1,0,3,0,1.42,22.41,0,0,0.14,0,1,0.25,0.0,0,15,25,0,166.0,0.0,94.42857142857143,88.727780585446
2024-02-28,Mudda Pappu,Veg_Mains,2,0,2,0,2.31,30.92,0,0,0.12,0,0,0.05,0.0,0,15,25,147,0.0,179.0,94.42857142857143,88.727780585446
2024-02-29,Mudda Pappu,Veg_Mains,3,0,1,0,12.92,32.64,0,0,0.05,0,1,0.2,0.0,0,15,25,0,147.0,0.0,89.85714285714286,84.36118493602092
2024-03-01,Mudda Pappu,Veg_Mains,4,0,1,0,6.81,25.19,0,0,0.15,0,0,0.05,0.0,0,15,25,128,0.0,150.0,89.85714285714286,84.36118493602092
2024-03-02,Mudda Pappu,Veg_Mains,5,0,0,0,3.31,28.02,0,1,0.09,0,1,0.3,0.0,0,15,25,0,128.0,0.0,86.71428571428571,82.12736914028577
2024-03-03,Mudda Pappu,Veg_Mains,6,0,29,0,0.83,17.78,0,0,0.1,0,0,0.02,0.0,0,15,25,152,0.0,166.0,86.71428571428571,82.12736914028577
2024-03-04,Mudda Pappu,Veg_Mains,0,0,28,0,0.43,25.19,0,0,0.15,0,0,0.15,0.0,0,15,25,169,152.0,166.0,84.71428571428571,80.01815270240098
2024-03-05,Mudda Pappu,Veg_Mains,1,0,27,0,1.59,30.77,0,0,0.14,0,1,0.25,0.0,0,15,25,0,169.0,0.0,85.14285714285714,80.53245426830223
2024-03-06,Mudda Pappu,Veg_Mains,2,0,26,0,5.53,26.35,0,0,0.04,0,0,0.05,0.0,0,15,25,164,0.0,147.0,85.14285714285714,80.53245426830223
2024-03-07,Mudda Pappu,Veg_Mains,3,0,25,0,6.29,29.8,0,0,0.07,0,1,0.2,0.0,0,15,25,0,164.0,0.0,87.57142857142857,82.9294019891963
2024-03-08,Mudda Pappu,Veg_Mains,4,0,24,0,6.9,31.71,0,0,0.09,0,0,0.05,0.0,0,15,25,132,0.0,128.0,87.57142857142857,82.9294019891963
2024-03-09,Mudda Pappu,Veg_Mains,5,0,23,0,4.74,27.53,0,1,0.12,0,1,0.3,0.0,0,15,25,0,132.0,0.0,88.14285714285714,83.26749780362198
2024-03-10,Mudda Pappu,Veg_Mains,6,0,22,0,2.53,26.92,0,0,0.13,Ramadan,0,0.02,0.15,0,15,25,120,0.0,152.0,88.14285714285714,83.26749780362198
2024-03-11,Mudda Pappu,Veg_Mains,0,0,21,0,3.84,28.48,0,0,0.09,Ramadan,0,0.15,0.15,0,15,25,138,120.0,169.0,83.57142857142857,79.99136858198545
2024-03-12,Mudda Pappu,Veg_Mains,1,0,20,0,8.83,26.12,0,0,0.1,Ramadan,1,0.25,0.15,0,15,25,0,138.0,0.0,79.14285714285714,75.1873849601305
2024-03-13,Mudda Pappu,Veg_Mains,2,0,19,0,0.5,25.9,0,0,0.1,Ramadan,0,0.05,0.15,0,15,25,127,0.0,164.0,79.14285714285714,75.1873849601305
2024-03-14,Mudda Pappu,Veg_Mains,3,0,18,0,1.53,29.38,0,0,0.06,Ramadan,1,0.2,0.15,0,15,25,0,127.0,0.0,73.85714285714286,69.29749531651817
2024-03-15,Mudda Pappu,Veg_Mains,4,0,17,0,1.28,23.66,0,0,0.08,Ramadan,0,0.05,0.15,0,15,25,121,0.0,132.0,73.85714285714286,69.29749531651815
2024-03-16,Mudda Pappu,Veg_Mains,5,0,16,0,1.35,24.78,0,0,0.1,Ramadan,1,0.3,0.15,0,15,25,0,121.0,0.0,72.28571428571429,67.86927209892629
2024-03-17,Mudda Pappu,Veg_Mains,6,0,15,0,6.85,24.9,0,0,0.04,Ramadan,0,0.02,0.15,0,15,25,133,0.0,120.0,72.28571428571429,67.86927209892629
2024-03-18,Mudda Pappu,Veg_Mains,0,0,14,0,1.74,31.02,0,0,0.09,Ramadan,0,0.15,0.15,0,15,25,137,133.0,138.0,74.14285714285714,69.54957122184763
2024-03-19,Mudda Pappu,Veg_Mains,1,0,13,0,0.51,32.01,0,0,0.11,Ramadan,1,0.25,0.15,0,15,25,0,137.0,0.0,74.0,69.39740629158989
2024-03-20,Mudda Pappu,Veg_Mains,2,0,12,0,0.82,24.04,0,0,0.13,Ramadan,0,0.05,0.15,0,15,25,136,0.0,127.0,74.0,69.39740629158989
2024-03-21,Mudda Pappu,Veg_Mains,3,0,11,0,6.8,26.3,0,0,0.14,Ramadan,1,0.2,0.15,0,15,25,0,136.0,0.0,75.28571428571429,70.61565993865261
2024-03-22,Mudda Pappu,Veg_Mains,4,0,10,0,0.94,19.37,0,0,0.07,Ramadan,0,0.05,0.15,0,15,25,125,0.0,121.0,75.28571428571429,70.61565993865261
2024-03-23,Mudda Pappu,Veg_Mains,5,0,9,0,0.45,24.85,0,1,0.12,Ramadan,1,0.3,0.15,0,15,25,0,125.0,0.0,75.85714285714286,71.06201181932245
2024-03-24,Mudda Pappu,Veg_Mains,6,0,8,0,0.89,25.68,0,1,0.09,Ramadan,0,0.02,0.15,0,15,25,151,0.0,133.0,75.85714285714286,71.06201181932245
2024-03-25,Mudda Pappu,Veg_Mains,0,0,7,0,2.42,29.12,0,0,0.02,Ramadan,0,0.15,0.15,0,15,25,167,151.0,137.0,78.42857142857143,73.74925342640684
2024-03-26,Mudda Pappu,Veg_Mains,1,0,6,0,7.37,17.64,0,0,0.03,Ramadan,1,0.25,0.15,0,15,25,0,167.0,0.0,82.71428571428571,78.44257833114676
2024-03-27,Mudda Pappu,Veg_Mains,2,0,5,0,1.48,21.98,0,0,0.07,Ramadan,0,0.05,0.15,0,15,25,132,0.0,136.0,82.71428571428571,78.44257833114676
2024-03-28,Mudda Pappu,Veg_Mains,3,0,4,0,0.73,25.74,0,0,0.05,Ramadan,1,0.2,0.15,0,15,25,0,132.0,0.0,82.14285714285714,78.00305244332552
2024-03-29,Mudda Pappu,Veg_Mains,4,0,3,0,4.42,24.86,0,0,0.08,Ramadan,0,0.05,0.15,0,15,25,120,0.0,125.0,82.14285714285714,78.00305244332552
2024-03-30,Mudda Pappu,Veg_Mains,5,0,2,0,2.68,28.89,0,0,0.03,Ramadan,1,0.3,0.15,0,15,25,0,120.0,0.0,81.42857142857143,77.56686823392477
2024-03-31,Mudda Pappu,Veg_Mains,6,0,1,0,3.23,27.44,0,0,0.13,Ramadan,0,0.02,0.15,0,15,25,128,0.0,151.0,81.42857142857143,77.56686823392477
2024-04-01,Mudda Pappu,Veg_Mains,0,0,0,0,0.0,37.45,0,0,0.14,Ramadan,0,0.15,0.15,0,15,25,136,128.0,167.0,78.14285714285714,74.55742433728194
2024-04-02,Mudda Pappu,Veg_Mains,1,0,29,0,0.01,41.0,0,0,0.11,Ramadan,1,0.25,0.15,0,15,25,0,136.0,0.0,73.71428571428571,69.12238972941228
2024-04-03,Mudda Pappu,Veg_Mains,2,0,28,0,0.83,37.3,0,0,0.13,Ramadan,0,0.05,0.15,0,15,25,129,0.0,132.0,73.71428571428571,69.12238972941228
2024-04-04,Mudda Pappu,Veg_Mains,3,0,27,0,0.46,39.11,0,0,0.12,Ramadan,1,0.2,0.15,0,15,25,0,129.0,0.0,73.28571428571429,68.7088404930891
2024-04-05,Mudda Pappu,Veg_Mains,4,0,26,0,0.0,38.16,0,0,0.07,Ramadan,0,0.05,0.15,0,15,25,123,0.0,120.0,73.28571428571429,68.7088404930891
2024-04-06,Mudda Pappu,Veg_Mains,5,0,25,0,5.13,37.75,0,1,0.05,Ramadan,1,0.3,0.15,0,15,25,0,123.0,0.0,73.71428571428571,69.05725712700122
2024-04-07,Mudda Pappu,Veg_Mains,6,0,24,0,0.06,41.11,0,0,0.03,Ramadan,0,0.02,0.15,0,15,25,132,0.0,128.0,73.71428571428571,69.05725712700122
2024-04-08,Mudda Pappu,Veg_Mains,0,0,23,0,2.0,40.41,0,0,0.1,Ramadan,0,0.15,0.15,0,15,25,144,132.0,136.0,74.28571428571429,69.59577162853665
2024-04-09,Mudda Pappu,Veg_Mains,1,0,22,0,0.33,41.77,0,0,0.03,Ramadan,1,0.25,0.15,0,15,25,0,144.0,0.0,75.42857142857143,70.83280111844874
2024-04-10,Mudda Pappu,Veg_Mains,2,0,21,0,2.1,38.26,0,0,0.09,0,0,0.05,0.0,0,15,25,163,0.0,129.0,75.42857142857143,70.83280111844874
2024-04-11,Mudda Pappu,Veg_Mains,3,0,20,0,1.05,41.01,0,0,0.04,0,1,0.2,0.0,0,15,25,0,163.0,0.0,80.28571428571429,76.08923332884507
2024-04-12,Mudda Pappu,Veg_Mains,4,0,19,0,2.19,40.38,0,0,0.05,0,0,0.05,0.0,0,15,25,165,0.0,123.0,80.28571428571429,76.08923332884507
2024-04-13,Mudda Pappu,Veg_Mains,5,0,18,0,0.59,40.44,0,0,0.1,0,1,0.3,0.0,0,15,25,0,165.0,0.0,86.28571428571429,81.4835653894172
2024-04-14,Mudda Pappu,Veg_Mains,6,0,17,0,0.24,40.35,0,0,0.13,0,0,0.02,0.0,0,15,25,158,0.0,132.0,86.28571428571429,81.4835653894172
2024-04-15,Mudda Pappu,Veg_Mains,0,0,16,0,1.79,43.76,0,0,0.03,0,0,0.15,0.0,0,15,25,183,158.0,144.0,90.0,84.45314282685597
2024-04-16,Mudda Pappu,Veg_Mains,1,0,15,0,0.32,41.27,0,1,0.07,0,1,0.25,0.0,0,15,25,0,183.0,0.0,95.57142857142857,89.73081437064442
2024-04-17,Mudda Pappu,Veg_Mains,2,0,14,0,0.45,40.54,0,0,0.12,0,0,0.05,0.0,0,15,25,158,0.0,163.0,95.57142857142857,89.73081437064442
2024-04-18,Mudda Pappu,Veg_Mains,3,0,13,0,4.04,39.82,0,0,0.04,0,1,0.2,0.0,0,15,25,0,158.0,0.0,94.85714285714286,89.12244119081076
2024-04-19,Mudda Pappu,Veg_Mains,4,0,12,0,0.7,37.14,0,0,0.06,0,0,0.05,0.0,0,15,25,146,0.0,165.0,94.85714285714286,89.12244119081076
2024-04-20,Mudda Pappu,Veg_Mains,5,0,11,0,0.75,41.57,0,0,0.03,0,1,0.3,0.0,0,15,25,0,146.0,0.0,92.14285714285714,86.89155803150761
2024-04-21,Mudda Pappu,Veg_Mains,6,0,10,0,1.15,38.25,0,0,0.02,0,0,0.02,0.0,0,15,25,159,0.0,158.0,92.14285714285714,86.89155803150763
2024-04-22,Mudda Pappu,Veg_Mains,0,0,9,0,1.84,42.8,0,0,0.14,0,0,0.15,0.0,0,15,25,159,159.0,183.0,92.28571428571429,87.01860775281396
2024-04-23,Mudda Pappu,Veg_Mains,1,0,8,0,1.85,40.23,0,1,0.08,0,1,0.25,0.0,0,15,25,0,159.0,0.0,88.85714285714286,83.23947094864025
2024-04-24,Mudda Pappu,Veg_Mains,2,0,7,0,0.12,40.41,0,1,0.05,0,0,0.05,0.0,0,15,25,199,0.0,158.0,88.85714285714286,83.23947094864025
2024-04-25,Mudda Pappu,Veg_Mains,3,0,6,0,0.92,40.87,0,0,0.03,0,1,0.2,0.0,0,15,25,0,199.0,0.0,94.71428571428571,90.07721555368352
2024-04-26,Mudda Pappu,Veg_Mains,4,0,5,0,0.24,40.45,0,0,0.11,0,0,0.05,0.0,0,15,25,139,0.0,146.0,94.71428571428571,90.0772155536835
2024-04-27,Mudda Pappu,Veg_Mains,5,0,4,0,0.73,41.77,0,0,0.1,0,1,0.3,0.0,0,15,25,0,139.0,0.0,93.71428571428571,89.44963999501671
2024-04-28,Mudda Pappu,Veg_Mains,6,0,3,0,0.12,39.42,0,0,0.09,0,0,0.02,0.0,0,15,25,152,0.0,159.0,93.71428571428571,89.44963999501671
2024-04-29,Mudda Pappu,Veg_Mains,0,0,2,0,0.03,42.32,0,0,0.05,0,0,0.15,0.0,0,15,25,179,152.0,159.0,92.71428571428571,88.63354196862923
2024-04-30,Mudda Pappu,Veg_Mains,1,0,1,0,0.06,37.22,0,0,0.12,0,1,0.25,0.0,0,15,25,0,179.0,0.0,95.57142857142857,91.40542861861313
2024-05-01,Mudda Pappu,Veg_Mains,2,0,1,0,2.72,39.35,0,0,0.09,0,0,0.05,0.0,0,15,25,151,0.0,199.0,95.57142857142857,91.40542861861313
2024-05-02,Mudda Pappu,Veg_Mains,3,0,0,0,0.0,41.83,0,0,0.09,0,1,0.2,0.0,0,15,25,0,151.0,0.0,88.71428571428571,83.84055161577894
2024-05-03,Mudda Pappu,Veg_Mains,4,0,29,0,1.02,37.92,0,0,0.11,0,0,0.05,0.0,0,15,25,144,0.0,139.0,88.71428571428571,83.84055161577894
2024-05-04,Mudda Pappu,Veg_Mains,5,0,28,0,5.12,44.81,0,1,0.09,0,1,0.3,0.0,0,15,25,0,144.0,0.0,89.42857142857143,84.36005599582685
2024-05-05,Mudda Pappu,Veg_Mains,6,0,27,0,0.93,42.01,0,0,0.09,0,0,0.02,0.0,0,15,25,156,0.0,152.0,89.42857142857143,84.36005599582685
2024-05-06,Mudda Pappu,Veg_Mains,0,0,26,0,1.91,39.4,0,1,0.04,0,0,0.15,0.0,0,15,25,221,156.0,179.0,90.0,84.86656192714142
2024-05-07,Mudda Pappu,Veg_Mains,1,0,25,0,1.12,36.89,0,0,0.05,0,1,0.25,0.0,0,15,25,0,221.0,0.0,96.0,93.27557736799773
2024-05-08,Mudda Pappu,Veg_Mains,2,0,24,0,0.29,43.07,0,0,0.08,0,0,0.05,0.0,0,15,25,168,0.0,151.0,96.0,93.27557736799773
2024-05-09,Mudda Pappu,Veg_Mains,3,0,23,0,1.24,41.13,0,0,0.05,0,1,0.2,0.0,0,15,25,0,168.0,0.0,98.42857142857143,95.14875571590893
2024-05-10,Mudda Pappu,Veg_Mains,4,0,22,0,0.47,38.02,0,1,0.09,0,0,0.05,0.0,0,15,25,158,0.0,144.0,98.42857142857143,95.14875571590893
2024-05-11,Mudda Pappu,Veg_Mains,5,0,21,0,0.03,41.88,0,0,0.04,0,1,0.3,0.0,0,15,25,0,158.0,0.0,100.42857142857143,96.40514706670169
2024-05-12,Mudda Pappu,Veg_Mains,6,0,20,0,0.0,39.85,0,1,0.1,0,0,0.02,0.0,0,15,25,177,0.0,156.0,100.42857142857143,96.40514706670169
2024-05-13,Mudda Pappu,Veg_Mains,0,0,19,0,3.41,43.5,0,0,0.12,0,0,0.15,0.0,0,15,25,183,177.0,221.0,103.42857142857143,98.72159024728269
2024-05-14,Mudda Pappu,Veg_Mains,1,0,18,0,0.71,38.44,0,0,0.13,0,1,0.25,0.0,0,15,25,0,183.0,0.0,98.0,91.9945650568554
2024-05-15,Mudda Pappu,Veg_Mains,2,0,17,0,0.6,42.92,0,0,0.15,0,0,0.05,0.0,0,15,25,143,0.0,168.0,98.0,91.9945650568554
2024-05-16,Mudda Pappu,Veg_Mains,3,0,16,0,1.1,41.14,0,0,0.03,0,1,0.2,0.0,0,15,25,0,143.0,0.0,94.42857142857143,89.26898890965651
2024-05-17,Mudda Pappu,Veg_Mains,4,0,15,0,1.84,37.55,0,0,0.13,0,0,0.05,0.0,0,15,25,128,0.0,158.0,94.42857142857143,89.26898890965651
2024-05-18,Mudda Pappu,Veg_Mains,5,0,14,0,0.63,38.59,0,0,0.14,0,1,0.3,0.0,0,15,25,0,128.0,0.0,90.14285714285714,86.38176615356691
2024-05-19,Mudda Pappu,Veg_Mains,6,0,13,0,0.41,42.63,0,0,0.14,0,0,0.02,0.0,0,15,25,135,0.0,177.0,90.14285714285714,86.38176615356691
2024-05-20,Mudda Pappu,Veg_Mains,0,0,12,0,0.54,40.38,0,0,0.13,0,0,0.15,0.0,0,15,25,175,135.0,183.0,84.14285714285714,80.60899158164378
2024-05-21,Mudda Pappu,Veg_Mains,1,0,11,0,4.71,38.3,0,0,0.1,0,1,0.25,0.0,0,15,25,0,175.0,0.0,83.0,79.01476655241935
